Date.Time,Year,Month,Day,Max.Temp,Min.Temp,Mean.Temp,Heat.Deg.Days,Cool.Deg.Days,Total.Rain,Total.Snow,Total.Precip,Snow.on.Grnd,Dir.of.Max.Gust,Spd.of.Max.Gust
1918-01-17,1918,1,17,-11.1,-21.1,-16.1,34.1,0,0,0,0,,,
1918-01-18,1918,1,18,2.2,-18.9,-8.4,26.4,0,0,0,0,,,
1918-01-19,1918,1,19,1.1,-16.7,-7.8,25.8,0,0,0,0,,,
1918-01-20,1918,1,20,-1.1,-17.8,-9.5,27.5,0,0,0,0,,,
1918-01-21,1918,1,21,0,-13.9,-7,25,0,0,0,0,,,
1918-01-22,1918,1,22,4.4,-16.7,-6.2,24.2,0,0,0,0,,,
1918-01-23,1918,1,23,6.7,-7.8,-0.6,18.6,0,0,0,0,,,
1918-01-24,1918,1,24,4.4,-12.2,-3.9,21.9,0,0,0,0,,,
1918-01-25,1918,1,25,-11.1,-20.6,-15.9,33.9,0,0,1,1,,,
1918-01-26,1918,1,26,-13.3,-23.3,-18.3,36.3,0,0,0,0,,,
1918-01-27,1918,1,27,-10,-24.4,-17.2,35.2,0,0,0,0,,,
1918-01-28,1918,1,28,-19.4,-27.8,-23.6,41.6,0,0,0,0,,,
1918-01-29,1918,1,29,-19.4,-27.8,-23.6,41.6,0,0,0.5,0.5,,,
1918-01-30,1918,1,30,-24.4,-31.1,-27.8,45.8,0,0,0,0,,,
1918-01-31,1918,1,31,-3.9,-30,-17,35,0,0,0,0,,,
1918-02-01,1918,2,1,12.8,-12.2,0.3,17.7,0,0,0,0,,,
1918-02-02,1918,2,2,-6.7,-12.8,-9.8,27.8,0,0,0,0,,,
1918-02-03,1918,2,3,-11.1,-18.9,-15,33,0,0,0,0,,,
1918-02-04,1918,2,4,10,-12.2,-1.1,19.1,0,0,0,0,,,
1918-02-05,1918,2,5,10,-11.1,-0.6,18.6,0,0,0,0,,,
1918-02-06,1918,2,6,10,-12.2,-1.1,19.1,0,0,0,0,,,
1918-02-07,1918,2,7,3.3,-13.3,-5,23,0,0,0,0,,,
1918-02-08,1918,2,8,8.9,-15.6,-3.4,21.4,0,0,0,0,,,
1918-02-09,1918,2,9,12.2,1.1,6.7,11.3,0,0,0,0,,,
1918-02-10,1918,2,10,10,0,5,13,0,0,0,0,,,
1918-02-11,1918,2,11,7.8,-4.4,1.7,16.3,0,0,0,0,,,
1918-02-12,1918,2,12,6.7,-3.3,1.7,16.3,0,0,0,0,,,
1918-02-13,1918,2,13,3.3,-13.9,-5.3,23.3,0,0,10.2,10.2,,,
1918-02-14,1918,2,14,-13.3,-23.3,-18.3,36.3,0,0,0,0,,,
1918-02-15,1918,2,15,-17.8,-26.7,-22.3,40.3,0,0,0,0,,,
1918-02-16,1918,2,16,-21.1,-30,-25.6,43.6,0,0,0,0,,,
1918-02-17,1918,2,17,-12.2,-30,-21.1,39.1,0,0,0,0,,,
1918-02-18,1918,2,18,-15.6,-28.9,-22.3,40.3,0,0,0,0,,,
1918-02-19,1918,2,19,-6.7,-31.1,-18.9,36.9,0,0,0,0,,,
1918-02-20,1918,2,20,-17.8,-33.3,-25.6,43.6,0,0,0,0,,,
1918-02-21,1918,2,21,-1.1,-29.4,-15.3,33.3,0,0,0,0,,,
1918-02-22,1918,2,22,12.2,-14.4,-1.1,19.1,0,0,0,0,,,
1918-02-23,1918,2,23,10,-13.3,-1.7,19.7,0,0,0,0,,,
1918-02-24,1918,2,24,-4.4,-17.8,-11.1,29.1,0,0,5.1,5.1,,,
1918-02-25,1918,2,25,-8.9,-22.2,-15.6,33.6,0,0,0,0,,,
1918-02-26,1918,2,26,4.4,-21.1,-8.4,26.4,0,0,0,0,,,
1918-02-27,1918,2,27,4.4,-16.1,-5.9,23.9,0,0,0,0,,,
1918-02-28,1918,2,28,11.1,-1.1,5,13,0,0,0,0,,,
1918-03-01,1918,3,1,6.7,-3.3,1.7,16.3,0,0,0,0,,,
1918-03-02,1918,3,2,10,-11.1,-0.6,18.6,0,0,0,0,,,
1918-03-03,1918,3,3,0.6,-14.4,-6.9,24.9,0,0,0.5,0.5,,,
1918-03-04,1918,3,4,-13.9,-23.3,-18.6,36.6,0,0,4.1,4.1,,,
1918-03-05,1918,3,5,-11.1,-28.9,-20,38,0,0,0,0,,,
1918-03-06,1918,3,6,4.4,-18.9,-7.3,25.3,0,0,0,0,,,
1918-03-07,1918,3,7,-1.1,-17.8,-9.5,27.5,0,0,0.5,0.5,,,
1918-03-08,1918,3,8,-8.9,-18.9,-13.9,31.9,0,0,4.6,4.6,,,
1918-03-09,1918,3,9,-8.9,-22.8,-15.9,33.9,0,0,0,0,,,
1918-03-10,1918,3,10,-12.2,-20,-16.1,34.1,0,0,0,0,,,
1918-03-11,1918,3,11,-6.7,-17.8,-12.3,30.3,0,0,0,0,,,
1918-03-12,1918,3,12,1.1,-16.7,-7.8,25.8,0,0,0,0,,,
1918-03-13,1918,3,13,4.4,-17.8,-6.7,24.7,0,0,0,0,,,
1918-03-14,1918,3,14,10,-15.6,-2.8,20.8,0,0,0,0,,,
1918-03-15,1918,3,15,13.3,-16.7,-1.7,19.7,0,0,0,0,,,
1918-03-16,1918,3,16,14.4,-15.6,-0.6,18.6,0,0,0,0,,,
1918-03-17,1918,3,17,14.4,-16.7,-1.2,19.2,0,0,0,0,,,
1918-03-18,1918,3,18,13.3,-12.8,0.3,17.7,0,0,0,0,,,
1918-03-19,1918,3,19,10,-12.2,-1.1,19.1,0,0,0,0,,,
1918-03-20,1918,3,20,6.7,-11.1,-2.2,20.2,0,0,0,0,,,
1918-03-21,1918,3,21,13.3,-13.3,0,18,0,0,0,0,,,
1918-03-22,1918,3,22,4.4,-12.2,-3.9,21.9,0,0,0,0,,,
1918-03-23,1918,3,23,12.2,-3.9,4.2,13.8,0,0,0,0,,,
1918-03-24,1918,3,24,17.8,-1.1,8.4,9.6,0,0,0,0,,,
1918-03-25,1918,3,25,15.6,2.2,8.9,9.1,0,0,0,0,,,
1918-03-26,1918,3,26,12.2,-0.6,5.8,12.2,0,0,0,0,,,
1918-03-27,1918,3,27,10,-3.3,3.4,14.6,0,0,0,0,,,
1918-03-28,1918,3,28,15.6,-2.2,6.7,11.3,0,0,0,0,,,
1918-03-29,1918,3,29,18.9,1.7,10.3,7.7,0,0,0,0,,,
1918-03-30,1918,3,30,17.2,1.1,9.2,8.8,0,0,0.5,0.5,,,
1918-03-31,1918,3,31,4.4,-2.2,1.1,16.9,0,0,1,1,,,
1918-04-01,1918,4,1,-0.6,-5.6,-3.1,21.1,0,0,0,0,,,
1918-04-02,1918,4,2,10,-6.7,1.7,16.3,0,0,0,0,,,
1918-04-03,1918,4,3,11.1,-4.4,3.4,14.6,0,0,0,0,,,
1918-04-04,1918,4,4,12.2,-3.3,4.5,13.5,0,0,0,0,,,
1918-04-05,1918,4,5,15.6,-1.1,7.3,10.7,0,0,0,0,,,
1918-04-06,1918,4,6,15,0,7.5,10.5,0,0,0,0,,,
1918-04-07,1918,4,7,13.3,0,6.7,11.3,0,0,0,0,,,
1918-04-08,1918,4,8,18.9,0.6,9.8,8.2,0,0,0,0,,,
1918-04-09,1918,4,9,18.9,1.1,10,8,0,0,0,0,,,
1918-04-10,1918,4,10,18.9,2.2,10.6,7.4,0,0,0,0,,,
1918-04-11,1918,4,11,21.1,1.1,11.1,6.9,0,0,0,0,,,
1918-04-12,1918,4,12,21.1,-1.1,10,8,0,0,0,0,,,
1918-04-13,1918,4,13,16.7,0,8.4,9.6,0,0,0,0,,,
1918-04-14,1918,4,14,15.6,2.2,8.9,9.1,0,3.6,0,3.6,,,
1918-04-15,1918,4,15,5,-2.2,1.4,16.6,0,0.5,0,0.5,,,
1918-04-16,1918,4,16,10.6,-1.1,4.8,13.2,0,0,0,0,,,
1918-04-17,1918,4,17,7.8,2.2,5,13,0,0,0,0,,,
1918-04-18,1918,4,18,13.9,3.3,8.6,9.4,0,0,0,0,,,
1918-04-19,1918,4,19,19.4,-1.1,9.2,8.8,0,0,0,0,,,
1918-04-20,1918,4,20,24.4,3.3,13.9,4.1,0,0,0,0,,,
1918-04-21,1918,4,21,11.7,-0.6,5.6,12.4,0,0,0,0,,,
1918-04-22,1918,4,22,11.7,-1.1,5.3,12.7,0,0,0,0,,,
1918-04-23,1918,4,23,18.9,-0.6,9.2,8.8,0,0,0,0,,,
1918-04-24,1918,4,24,18.3,2.2,10.3,7.7,0,1.5,0,1.5,,,
1918-04-25,1918,4,25,18.3,0,9.2,8.8,0,1,0,1,,,
1918-04-26,1918,4,26,15.6,1.1,8.4,9.6,0,0.8,0,0.8,,,
1918-04-27,1918,4,27,14.4,1.1,7.8,10.2,0,0,0,0,,,
1918-04-28,1918,4,28,16.7,4.4,10.6,7.4,0,0,0,0,,,
1918-04-29,1918,4,29,22.8,3.3,13.1,4.9,0,0,0,0,,,
1918-04-30,1918,4,30,22.8,4.4,13.6,4.4,0,0,0,0,,,
1918-05-01,1918,5,1,23.3,3.3,13.3,4.7,0,0,0,0,,,
1918-05-02,1918,5,2,24.4,4.4,14.4,3.6,0,0,0,0,,,
1918-05-03,1918,5,3,25.6,5.6,15.6,2.4,0,0,0,0,,,
1918-05-04,1918,5,4,21.1,7.8,14.5,3.5,0,0,0,0,,,
1918-05-05,1918,5,5,13.3,4.4,8.9,9.1,0,1.8,0,1.8,,,
1918-05-06,1918,5,6,15.6,2.2,8.9,9.1,0,2.5,0,2.5,,,
1918-05-07,1918,5,7,12.2,2.2,7.2,10.8,0,1.5,0,1.5,,,
1918-05-08,1918,5,8,7.8,1.1,4.5,13.5,0,0.5,0,0.5,,,
1918-05-09,1918,5,9,10,2.2,6.1,11.9,0,0,0,0,,,
1918-05-10,1918,5,10,17.8,0,8.9,9.1,0,0,0,0,,,
1918-05-11,1918,5,11,18.9,3.3,11.1,6.9,0,0,0,0,,,
1918-05-12,1918,5,12,21.1,0,10.6,7.4,0,0,0,0,,,
1918-05-13,1918,5,13,25.6,2.2,13.9,4.1,0,0,0,0,,,
1918-05-14,1918,5,14,21.1,7.2,14.2,3.8,0,0,0,0,,,
1918-05-15,1918,5,15,21.1,4.4,12.8,5.2,0,0,0,0,,,
1918-05-16,1918,5,16,20,1.1,10.6,7.4,0,2,0,2,,,
1918-05-17,1918,5,17,15.6,1.1,8.4,9.6,0,0,0,0,,,
1918-05-18,1918,5,18,4.4,0,2.2,15.8,0,0,4.6,4.6,,,
1918-05-19,1918,5,19,5.6,0,2.8,15.2,0,0,0,0,,,
1918-05-20,1918,5,20,7.8,0.6,4.2,13.8,0,3.6,0,3.6,,,
1918-05-21,1918,5,21,12.2,1.1,6.7,11.3,0,2,0,2,,,
1918-05-22,1918,5,22,17.8,0,8.9,9.1,0,0,0,0,,,
1918-05-23,1918,5,23,11.1,2.2,6.7,11.3,0,0,3.6,3.6,,,
1918-05-24,1918,5,24,7.8,0,3.9,14.1,0,0,0.8,0.8,,,
1918-05-25,1918,5,25,8.9,-5,2,16,0,0,3,3,,,
1918-05-26,1918,5,26,12.8,-3.3,4.8,13.2,0,0,0,0,,,
1918-05-27,1918,5,27,15.6,-1.1,7.3,10.7,0,0,0,0,,,
1918-05-28,1918,5,28,22.2,1.1,11.7,6.3,0,0,0,0,,,
1918-05-29,1918,5,29,23.3,3.3,13.3,4.7,0,0,0,0,,,
1918-05-30,1918,5,30,21.1,4.4,12.8,5.2,0,0,0,0,,,
1918-05-31,1918,5,31,11.1,0.6,5.9,12.1,0,8.1,0,8.1,,,
1918-06-01,1918,6,1,13.9,-0.6,6.7,11.3,0,0,0,0,,,
1918-06-02,1918,6,2,14.4,0.6,7.5,10.5,0,0,0,0,,,
1918-06-03,1918,6,3,21.1,0.6,10.9,7.1,0,0,0,0,,,
1918-06-04,1918,6,4,20,1.1,10.6,7.4,0,0,0,0,,,
1918-06-05,1918,6,5,18.9,0,9.5,8.5,0,3.6,0,3.6,,,
1918-06-06,1918,6,6,23.3,1.1,12.2,5.8,0,0,0,0,,,
1918-06-07,1918,6,7,26.7,1.1,13.9,4.1,0,0,0,0,,,
1918-06-08,1918,6,8,27.2,3.3,15.3,2.7,0,0,0,0,,,
1918-06-09,1918,6,9,30,6.7,18.4,0,0.4,0,0,0,,,
1918-06-10,1918,6,10,32.2,8.9,20.6,0,2.6,0,0,0,,,
1918-06-11,1918,6,11,30,5.6,17.8,0.2,0,0,0,0,,,
1918-06-12,1918,6,12,28.9,4.4,16.7,1.3,0,0,0,0,,,
1918-06-13,1918,6,13,32.2,7.2,19.7,0,1.7,0,0,0,,,
1918-06-14,1918,6,14,30.6,12.2,21.4,0,3.4,0,0,0,,,
1918-06-15,1918,6,15,21.7,5.6,13.7,4.3,0,0,0,0,,,
1918-06-16,1918,6,16,24.4,7.8,16.1,1.9,0,0,0,0,,,
1918-06-17,1918,6,17,26.7,12.8,19.8,0,1.8,0,0,0,,,
1918-06-18,1918,6,18,30,8.9,19.5,0,1.5,0,0,0,,,
1918-06-19,1918,6,19,28.9,7.8,18.4,0,0.4,0,0,0,,,
1918-06-20,1918,6,20,26.7,8.9,17.8,0.2,0,0,0,0,,,
1918-06-21,1918,6,21,30,10,20,0,2,0,0,0,,,
1918-06-22,1918,6,22,31.1,15.6,23.4,0,5.4,0,0,0,,,
1918-06-23,1918,6,23,28.9,10,19.5,0,1.5,1,0,1,,,
1918-06-24,1918,6,24,26.7,7.8,17.3,0.7,0,1.5,0,1.5,,,
1918-06-25,1918,6,25,24.4,6.7,15.6,2.4,0,0,0,0,,,
1918-06-26,1918,6,26,16.7,5.6,11.2,6.8,0,0,0,0,,,
1918-06-27,1918,6,27,20,4.4,12.2,5.8,0,0,0,0,,,
1918-06-28,1918,6,28,16.7,5.6,11.2,6.8,0,0.5,0,0.5,,,
1918-06-29,1918,6,29,22.8,5.6,14.2,3.8,0,0,0,0,,,
1918-06-30,1918,6,30,25.6,6.1,15.9,2.1,0,0,0,0,,,
1918-07-01,1918,7,1,27.8,5.6,16.7,1.3,0,0,0,0,,,
1918-07-02,1918,7,2,26.1,7.2,16.7,1.3,0,0,0,0,,,
1918-07-03,1918,7,3,19.4,3.3,11.4,6.6,0,2.5,0,2.5,,,
1918-07-04,1918,7,4,23.3,4.4,13.9,4.1,0,0,0,0,,,
1918-07-05,1918,7,5,25,4.4,14.7,3.3,0,0,0,0,,,
1918-07-06,1918,7,6,23.3,9.4,16.4,1.6,0,1,0,1,,,
1918-07-07,1918,7,7,25.6,5.6,15.6,2.4,0,1.8,0,1.8,,,
1918-07-08,1918,7,8,28.9,11.1,20,0,2,0,0,0,,,
1918-07-09,1918,7,9,30,12.2,21.1,0,3.1,0,0,0,,,
1918-07-10,1918,7,10,30,11.1,20.6,0,2.6,0,0,0,,,
1918-07-11,1918,7,11,29.4,11.1,20.3,0,2.3,0,0,0,,,
1918-07-12,1918,7,12,28.3,13.3,20.8,0,2.8,2,0,2,,,
1918-07-13,1918,7,13,23.3,10,16.7,1.3,0,0,0,0,,,
1918-07-14,1918,7,14,23.3,10,16.7,1.3,0,0,0,0,,,
1918-07-15,1918,7,15,25.6,8.3,17,1,0,0,0,0,,,
1918-07-16,1918,7,16,31.7,8.3,20,0,2,0,0,0,,,
1918-07-17,1918,7,17,32.8,13.3,23.1,0,5.1,0,0,0,,,
1918-07-18,1918,7,18,33.9,12.2,23.1,0,5.1,0,0,0,,,
1918-07-19,1918,7,19,34.4,14.4,24.4,0,6.4,0,0,0,,,
1918-07-20,1918,7,20,27.2,11.1,19.2,0,1.2,9.7,0,9.7,,,
1918-07-21,1918,7,21,23.3,7.8,15.6,2.4,0,10.9,0,10.9,,,
1918-07-22,1918,7,22,26.7,7.2,17,1,0,0,0,0,,,
1918-07-23,1918,7,23,25,1.7,13.4,4.6,0,5.6,0.3,5.8,,,
1918-07-24,1918,7,24,13.3,3.9,8.6,9.4,0,0,0,0,,,
1918-07-25,1918,7,25,22.8,0,11.4,6.6,0,0,0,0,,,
1918-07-26,1918,7,26,22.8,7.2,15,3,0,0,0,0,,,
1918-07-27,1918,7,27,23.3,10.6,17,1,0,0.5,0,0.5,,,
1918-07-28,1918,7,28,26.7,6.7,16.7,1.3,0,0,0,0,,,
1918-07-29,1918,7,29,28.9,11.1,20,0,2,0,0,0,,,
1918-07-30,1918,7,30,32.8,10,21.4,0,3.4,0,0,0,,,
1918-07-31,1918,7,31,33.3,11.1,22.2,0,4.2,0,0,0,,,
1918-08-01,1918,8,1,33.9,15,24.5,0,6.5,0,0,0,,,
1918-08-02,1918,8,2,33.3,15,24.2,0,6.2,0,0,0,,,
1918-08-03,1918,8,3,27.8,11.7,19.8,0,1.8,0,0,0,,,
1918-08-04,1918,8,4,23.3,7.8,15.6,2.4,0,0,0,0,,,
1918-08-05,1918,8,5,21.7,7.2,14.5,3.5,0,3,0,3,,,
1918-08-06,1918,8,6,26.7,4.4,15.6,2.4,0,0,0,0,,,
1918-08-07,1918,8,7,27.2,8.9,18.1,0,0.1,0.8,0,0.8,,,
1918-08-08,1918,8,8,27.2,7.8,17.5,0.5,0,0,0,0,,,
1918-08-09,1918,8,9,21.1,5.6,13.4,4.6,0,2.5,0,2.5,,,
1918-08-10,1918,8,10,23.3,3.9,13.6,4.4,0,0,0,0,,,
1918-08-11,1918,8,11,21.7,8.9,15.3,2.7,0,18.8,0,18.8,,,
1918-08-12,1918,8,12,17.8,8.3,13.1,4.9,0,9.1,0,9.1,,,
1918-08-13,1918,8,13,22.2,5.6,13.9,4.1,0,1.8,0,1.8,,,
1918-08-14,1918,8,14,24.4,6.7,15.6,2.4,0,0,0,0,,,
1918-08-15,1918,8,15,25.6,4.4,15,3,0,1,0,1,,,
1918-08-16,1918,8,16,26.7,3.3,15,3,0,2,0,2,,,
1918-08-17,1918,8,17,28.9,7.8,18.4,0,0.4,0,0,0,,,
1918-08-18,1918,8,18,26.7,9.4,18.1,0,0.1,7.1,0,7.1,,,
1918-08-19,1918,8,19,23.3,6.7,15,3,0,0,0,0,,,
1918-08-20,1918,8,20,30,6.1,18.1,0,0.1,0,0,0,,,
1918-08-21,1918,8,21,26.7,6.7,16.7,1.3,0,6.4,0,6.4,,,
1918-08-22,1918,8,22,20,6.7,13.4,4.6,0,2.8,0,2.8,,,
1918-08-23,1918,8,23,28.3,10,19.2,0,1.2,0,0,0,,,
1918-08-24,1918,8,24,26.7,13.3,20,0,2,0,0,0,,,
1918-08-25,1918,8,25,28.9,7.8,18.4,0,0.4,0,0,0,,,
1918-08-26,1918,8,26,31.7,10,20.9,0,2.9,0,0,0,,,
1918-08-27,1918,8,27,24.4,5.6,15,3,0,8.6,0,8.6,,,
1918-08-28,1918,8,28,20.6,1.1,10.9,7.1,0,0,0,0,,,
1918-08-29,1918,8,29,18.3,3.9,11.1,6.9,0,0.3,0,0.3,,,
1918-08-30,1918,8,30,24.4,3.9,14.2,3.8,0,0,0,0,,,
1918-08-31,1918,8,31,22.8,3.9,13.4,4.6,0,0.3,0,0.3,,,
1918-09-01,1918,9,1,14.4,3.3,8.9,9.1,0,0.8,0,0.8,,,
1918-09-02,1918,9,2,15,5.6,10.3,7.7,0,0,0,0,,,
1918-09-03,1918,9,3,24.4,1.1,12.8,5.2,0,0,0,0,,,
1918-09-04,1918,9,4,22.8,2.2,12.5,5.5,0,0,0,0,,,
1918-09-05,1918,9,5,27.2,3.9,15.6,2.4,0,0,0,0,,,
1918-09-06,1918,9,6,28.9,7.8,18.4,0,0.4,0,0,0,,,
1918-09-07,1918,9,7,27.2,11.1,19.2,0,1.2,1,0,1,,,
1918-09-08,1918,9,8,17.2,3.3,10.3,7.7,0,9.1,0,9.1,,,
1918-09-09,1918,9,9,21.1,2.2,11.7,6.3,0,0,0,0,,,
1918-09-10,1918,9,10,25,4.4,14.7,3.3,0,0,0,0,,,
1918-09-11,1918,9,11,27.8,8.9,18.4,0,0.4,0,0,0,,,
1918-09-12,1918,9,12,27.2,8.9,18.1,0,0.1,0,0,0,,,
1918-09-13,1918,9,13,26.1,7.2,16.7,1.3,0,0,0,0,,,
1918-09-14,1918,9,14,17.2,7.8,12.5,5.5,0,0,0,0,,,
1918-09-15,1918,9,15,20,2.2,11.1,6.9,0,0,0,0,,,
1918-09-16,1918,9,16,23.9,1.7,12.8,5.2,0,0,0,0,,,
1918-09-17,1918,9,17,26.7,1.1,13.9,4.1,0,0,0,0,,,
1918-09-18,1918,9,18,25,12.2,18.6,0,0.6,0,0,0,,,
1918-09-19,1918,9,19,26.1,1.7,13.9,4.1,0,0,0,0,,,
1918-09-20,1918,9,20,24.4,11.7,18.1,0,0.1,0,0,0,,,
1918-09-21,1918,9,21,21.7,6.7,14.2,3.8,0,0,0,0,,,
1918-09-22,1918,9,22,18.9,7.2,13.1,4.9,0,0,0,0,,,
1918-09-23,1918,9,23,13.3,5,9.2,8.8,0,12.7,0,12.7,,,
1918-09-24,1918,9,24,11.7,6.1,8.9,9.1,0,0,0,0,,,
1918-09-25,1918,9,25,18.9,6.7,12.8,5.2,0,0.5,0,0.5,,,
1918-09-26,1918,9,26,23.3,3.3,13.3,4.7,0,0,0,0,,,
1918-09-27,1918,9,27,25,7.2,16.1,1.9,0,0,0,0,,,
1918-09-28,1918,9,28,23.9,4.4,14.2,3.8,0,0,0,0,,,
1918-09-29,1918,9,29,22.2,4.4,13.3,4.7,0,0.5,0,0.5,,,
1918-09-30,1918,9,30,20.6,-1.1,9.8,8.2,0,0,0,0,,,
1918-10-01,1918,10,1,16.1,5,10.6,7.4,0,0,0,0,,,
1918-10-02,1918,10,2,19.4,-0.6,9.4,8.6,0,0,0,0,,,
1918-10-03,1918,10,3,18.9,3.3,11.1,6.9,0,0,0,0,,,
1918-10-04,1918,10,4,20,3.3,11.7,6.3,0,0,0,0,,,
1918-10-05,1918,10,5,23.3,3.3,13.3,4.7,0,0,0,0,,,
1918-10-06,1918,10,6,23.3,2.2,12.8,5.2,0,0,0,0,,,
1918-10-07,1918,10,7,20,1.1,10.6,7.4,0,0,0,0,,,
1918-10-08,1918,10,8,18.9,-2.8,8.1,9.9,0,0,0,0,,,
1918-10-09,1918,10,9,17.2,0.6,8.9,9.1,0,0,0,0,,,
1918-10-10,1918,10,10,19.4,4.4,11.9,6.1,0,0,0,0,,,
1918-10-11,1918,10,11,21.1,2.2,11.7,6.3,0,0,0,0,,,
1918-10-12,1918,10,12,17.2,-0.6,8.3,9.7,0,0,0,0,,,
1918-10-13,1918,10,13,20,-2.2,8.9,9.1,0,0,0,0,,,
1918-10-14,1918,10,14,16.1,-1.1,7.5,10.5,0,0,0,0,,,
1918-10-15,1918,10,15,16.1,0,8.1,9.9,0,0,0,0,,,
1918-10-16,1918,10,16,13.3,2.2,7.8,10.2,0,2.3,0,2.3,,,
1918-10-17,1918,10,17,14.4,-2.2,6.1,11.9,0,0,0,0,,,
1918-10-18,1918,10,18,16.7,-0.6,8.1,9.9,0,0,0,0,,,
1918-10-19,1918,10,19,17.8,1.1,9.5,8.5,0,0,0,0,,,
1918-10-20,1918,10,20,20.6,0.6,10.6,7.4,0,0,0,0,,,
1918-10-21,1918,10,21,18.9,1.1,10,8,0,0,0.5,0.5,,,
1918-10-22,1918,10,22,6.1,-4.4,0.9,17.1,0,0,0,0,,,
1918-10-23,1918,10,23,6.1,-8.9,-1.4,19.4,0,0,0,0,,,
1918-10-24,1918,10,24,7.8,-7.8,0,18,0,0,0,0,,,
1918-10-25,1918,10,25,16.7,-2.2,7.3,10.7,0,0,0,0,,,
1918-10-26,1918,10,26,20,-4.4,7.8,10.2,0,0,0,0,,,
1918-10-27,1918,10,27,20,5.6,12.8,5.2,0,0,0,0,,,
1918-10-28,1918,10,28,20,3.3,11.7,6.3,0,0,0,0,,,
1918-10-29,1918,10,29,20,-1.1,9.5,8.5,0,0,0,0,,,
1918-10-30,1918,10,30,18.9,-6.7,6.1,11.9,0,0,0,0,,,
1918-10-31,1918,10,31,18.9,3.3,11.1,6.9,0,0,0,0,,,
1918-11-01,1918,11,1,18.9,-3.3,7.8,10.2,0,0,0,0,,,
1918-11-02,1918,11,2,15.6,-3.3,6.2,11.8,0,0,0,0,,,
1918-11-03,1918,11,3,17.8,-1.7,8.1,9.9,0,0,0,0,,,
1918-11-04,1918,11,4,15.6,-1.1,7.3,10.7,0,0,1.5,1.5,,,
1918-11-05,1918,11,5,7.8,-5.6,1.1,16.9,0,0,0,0,,,
1918-11-06,1918,11,6,14.4,-6.7,3.9,14.1,0,0,0,0,,,
1918-11-07,1918,11,7,14.4,-2.2,6.1,11.9,0,0,0,0,,,
1918-11-08,1918,11,8,10,-2.8,3.6,14.4,0,0,0,0,,,
1918-11-09,1918,11,9,10,-2.2,3.9,14.1,0,0,0,0,,,
1918-11-10,1918,11,10,11.1,-1.1,5,13,0,0,0,0,,,
1918-11-11,1918,11,11,7.8,-1.7,3.1,14.9,0,0,0,0,,,
1918-11-12,1918,11,12,4.4,-5.6,-0.6,18.6,0,0,0,0,,,
1918-11-13,1918,11,13,8.9,-5.6,1.7,16.3,0,0,0,0,,,
1918-11-14,1918,11,14,8.9,-2.2,3.4,14.6,0,0,0,0,,,
1918-11-15,1918,11,15,6.7,-6.7,0,18,0,0,0,0,,,
1918-11-16,1918,11,16,11.1,-7.2,2,16,0,0,0,0,,,
1918-11-17,1918,11,17,3.3,-8.9,-2.8,20.8,0,0,0,0,,,
1918-11-18,1918,11,18,8.3,-3.3,2.5,15.5,0,0,0,0,,,
1918-11-19,1918,11,19,1.1,-2.2,-0.6,18.6,0,0,0,0,,,
1918-11-20,1918,11,20,3.3,-7.2,-2,20,0,0,1,1,,,
1918-11-21,1918,11,21,3.3,-6.7,-1.7,19.7,0,0,0,0,,,
1918-11-22,1918,11,22,-1.7,-12.8,-7.3,25.3,0,0,0,0,,,
1918-11-23,1918,11,23,-3.3,-13.9,-8.6,26.6,0,0,0,0,,,
1918-11-24,1918,11,24,4.4,-10,-2.8,20.8,0,0,0,0,,,
1918-11-25,1918,11,25,6.1,-7.8,-0.9,18.9,0,0,0,0,,,
1918-11-26,1918,11,26,10,-5.6,2.2,15.8,0,0,0,0,,,
1918-11-27,1918,11,27,10,-6.1,2,16,0,0,0,0,,,
1918-11-28,1918,11,28,5,-2.2,1.4,16.6,0,0,0,0,,,
1918-11-29,1918,11,29,8.9,-10.6,-0.9,18.9,0,0,0,0,,,
1918-11-30,1918,11,30,20.6,-9.4,5.6,12.4,0,0,0,0,,,
1918-12-01,1918,12,1,8.9,2.2,5.6,12.4,0,0,0,0,,,
1918-12-02,1918,12,2,7.8,-3.3,2.3,15.7,0,0,0,0,,,
1918-12-03,1918,12,3,2.2,-3.9,-0.9,18.9,0,0,1,1,,,
1918-12-04,1918,12,4,0,-3.9,-2,20,0,0,14.7,14.7,,,
1918-12-05,1918,12,5,-2.8,-10,-6.4,24.4,0,0,0,0,,,
1918-12-06,1918,12,6,8.3,-12.2,-2,20,0,0,0,0,,,
1918-12-07,1918,12,7,11.1,-2.8,4.2,13.8,0,0,0,0,,,
1918-12-08,1918,12,8,4.4,-6.7,-1.2,19.2,0,0,0,0,,,
1918-12-09,1918,12,9,4.4,-5.6,-0.6,18.6,0,0,0.5,0.5,,,
1918-12-10,1918,12,10,-0.6,-17.2,-8.9,26.9,0,0,0,0,,,
1918-12-11,1918,12,11,-1.1,-16.7,-8.9,26.9,0,0,0,0,,,
1918-12-12,1918,12,12,-3.3,-13.9,-8.6,26.6,0,0,0,0,,,
1918-12-13,1918,12,13,0,-13.9,-7,25,0,0,0,0,,,
1918-12-14,1918,12,14,-5.6,-14.4,-10,28,0,0,0.5,0.5,,,
1918-12-15,1918,12,15,11.1,-10,0.6,17.4,0,0,0,0,,,
1918-12-16,1918,12,16,4.4,-14.4,-5,23,0,0,0,0,,,
